Source_Store,Category,Title,Raw_Price,Cleaned_Price_LKR,Stock_Status,Product_URL,Scraped_Date
Tulip Computers,CPU,AMD Ryzen 7 5800X Processor,"Rs. 69,500.00",69500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_7_5800x_processor,2026-09-17
Tulip Computers,CPU,Intel Core i7-14700 Processor,"Rs. 112,000.00",112000.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i7-14700_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600 Processor (Tray),"Rs. 45,500.00",45500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600_processor_tray,2026-09-17
Tulip Computers,CPU,Intel Core i5-12400 Processor,"Rs. 62,000.00",62000.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i5-12400_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 9600X (Tray),"Rs. 77,000.00",77000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_9600x_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 7 9700X (Tray),"Rs. 81,000.00",81000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_7_9700x_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600GT Processor (Tray),"Rs. 55,000.00",55000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600gt_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5500 Processor (Tray),"Rs. 34,900.00",34900.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5500_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600X Processor (Tray),"Rs. 46,000.00",46000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600x_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 7500F Processor (Tray),"Rs. 48,900.00",48900.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_7500f_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 PRO 8500G Processor (Tray),"Rs. 52,000.00",52000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_pro_8500g_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 3400G Processor (Tray),"Rs. 24,900.00",24900.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_3400g_processor_tray,2026-09-17
Tulip Computers,CPU,Intel Core i3-14100 Processor (Tray),"Rs. 48,000.00",48000.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i3-14100_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 9 5900X Processor,"Rs. 125,500.00",125500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_9_5900x_processor,2026-09-17
Tulip Computers,CPU,Intel Core i9-13900K Processor,"Rs. 202,900.00",202900.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i9-13900k_processor,2026-09-17
Tulip Computers,CPU,Intel Core i5-12400 Processor (Tray),"Rs. 56,000.00",56000.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i5-12400_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 7 5700G Processor (Tray),"Rs. 54,000.00",54000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_7_5700g_processor_tray,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 8600G,"Rs. 67,500.00",67500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_8600g,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 8500G,"Rs. 56,500.00",56500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_8500g,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 7600X Processor,"Rs. 67,000.00",67000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_7600x_processor,2026-09-17
Tulip Computers,CPU,Intel Core i5-14400 Processor,"Rs. 51,500.00",51500.0,In Stock,https://www.tulipcom.lk/product/d/intel_core_i5-14400_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600G Processor,"Rs. 46,500.00",46500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600g_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5500 Processor,"Rs. 31,000.00",31000.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5500_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 7 5700G Processor,"Rs. 53,500.00",53500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_7_5700g_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600X Processor,"Rs. 48,900.00",48900.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600x_processor,2026-09-17
Tulip Computers,CPU,AMD Ryzen 5 5600 Processor,"Rs. 42,500.00",42500.0,In Stock,https://www.tulipcom.lk/product/d/amd_ryzen_5_5600_processor,2026-09-17
Tulip Computers,Motherboard,MSI B550M PRO-VDH WIFI,"Rs. 49,500.00",49500.0,In Stock,https://www.tulipcom.lk/product/d/msi_b550m_pro-vdh_wifi,2026-09-17
Tulip Computers,Motherboard,MSI PRO H610M-E DDR4,"Rs. 33,500.00",33500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_h610m-e_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI A520M-A PRO,"Rs. 26,500.00",26500.0,In Stock,https://www.tulipcom.lk/product/d/msi_a520m-a_pro,2026-09-17
Tulip Computers,Motherboard,MSI PRO B760M-E DDR4,"Rs. 38,500.00",38500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b760m-e_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI PRO B760M-P,"Rs. 49,500.00",49500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b760m-p,2026-09-17
Tulip Computers,Motherboard,MSI PRO B650M-P,"Rs. 48,500.00",48500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b650m-p,2026-09-17
Tulip Computers,Motherboard,MSI PRO H610M-E DDR5,"Rs. 32,500.00",32500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_h610m-e_ddr5,2026-09-17
Tulip Computers,Motherboard,MSI PRO A620M-E,"Rs. 38,000.00",38000.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_a620m-e,2026-09-17
Tulip Computers,Motherboard,MSI B760 GAMING PLUS WIFI,"Rs. 67,500.00",67500.0,In Stock,https://www.tulipcom.lk/product/d/msi_b760_gaming_plus_wifi,2026-09-17
Tulip Computers,Motherboard,MSI B650M GAMING PLUS WIFI,"Rs. 68,000.00",68000.0,In Stock,https://www.tulipcom.lk/product/d/msi_b650m_gaming_plus_wifi,2026-09-17
Tulip Computers,Motherboard,MSI MPG Z590 GAMING EDGE WIFI,"Rs. 74,000.00",74000.0,In Stock,https://www.tulipcom.lk/product/d/msi_mpg_z590_gaming_edge_wifi,2026-09-17
Tulip Computers,Motherboard,MSI MPG B550 GAMING PLUS,"Rs. 69,900.00",69900.0,In Stock,https://www.tulipcom.lk/product/d/msi_mpg_b550_gaming_plus,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME H510M-E,"Rs. 31,500.00",31500.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_h510m-e,2026-09-17
Tulip Computers,Motherboard,ASUS TUF GAMING Z690-PLUS WiFi D4,"Rs. 109,900.00",109900.0,In Stock,https://www.tulipcom.lk/product/d/asus_tuf_gaming_z690-plus_wifi_d4,2026-09-17
Tulip Computers,Motherboard,MSI MAG B660 TOMAHAWK WIFI DDR4,"Rs. 104,000.00",104000.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_b660_tomahawk_wifi_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI PRO B660M-E DDR4,"Rs. 38,200.00",38200.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b660m-e_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI X570-A PRO,"Rs. 73,900.00",73900.0,In Stock,https://www.tulipcom.lk/product/d/msi_x570-a_pro,2026-09-17
Tulip Computers,Motherboard,MSI B560M PRO-E,"Rs. 31,500.00",31500.0,In Stock,https://www.tulipcom.lk/product/d/msi_b560m_pro-e,2026-09-17
Tulip Computers,Motherboard,MSI B560M PRO-VDH WIFI,"Rs. 58,900.00",58900.0,In Stock,https://www.tulipcom.lk/product/d/msi_b560m_pro-vdh_wifi,2026-09-17
Tulip Computers,Motherboard,MSI B450 Gaming Plus MAX,"Rs. 43,500.00",43500.0,In Stock,https://www.tulipcom.lk/product/d/msi_b450_gaming_plus_max,2026-09-17
Tulip Computers,Motherboard,MSI MAG Z690 TOMAHAWK WIFI DDR4,"Rs. 89,900.00",89900.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_z690_tomahawk_wifi_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI PRO Z690-A DDR4,"Rs. 65,900.00",65900.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_z690-a_ddr4,2026-09-17
Tulip Computers,Motherboard,ASUS TUF GAMING B550M-PLUS WIFI,"Rs. 48,900.00",48900.0,In Stock,https://www.tulipcom.lk/product/d/_asus_tuf_gaming_b550m-plus_wifi,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME A520M-E,"Rs. 18,900.00",18900.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_a520m-e,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME H510M-A,"Rs. 24,500.00",24500.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_h510m-a,2026-09-17
Tulip Computers,Motherboard,MSI PRO B660-A DDR4,"Rs. 69,900.00",69900.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b660-a_ddr4,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME H610M-E D4 CSM,"Rs. 36,500.00",36500.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_h610m-e_d4_csm,2026-09-17
Tulip Computers,Motherboard,MSI PRO B760M-P DDR4,"Rs. 55,900.00",55900.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b760m-p_ddr4,2026-09-17
Tulip Computers,Motherboard,MSI PRO B660M-A WiFi DDR4,"Rs. 73,500.00",73500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_b660m-a_wifi_ddr4,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME B550M-K,"Rs. 53,900.00",53900.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_b550m-k,2026-09-17
Tulip Computers,Motherboard,MSI B450M-A PRO MAX II,"Rs. 27,900.00",27900.0,In Stock,https://www.tulipcom.lk/product/d/msi_b450m-a_pro_max_ii,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME PRIME B660M-K D4,"Rs. 38,500.00",38500.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_prime_b660m-k_d4,2026-09-17
Tulip Computers,Motherboard,ASUS PRIME H510M-K,"Rs. 31,900.00",31900.0,In Stock,https://www.tulipcom.lk/product/d/asus_prime_h510m-k,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER ELITE 5 RGB TUF GAMING ALLIANCE DDR5 32GB,"Rs. 159,900.00",159900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_elite_5_rgb_tuf_gaming_alliance_ddr5_32gb_2x16gb_6000mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL RGB DDR4 16GB 3200MHz,"Rs. 49,900.00",49900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_rgb_ddr4_16gb_3200mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER ELITE 5 RGB DDR5 16GB 5600MHz,"Rs. 79,900.00",79900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_elite_5_rgb_ddr5_16gb_5600mhz,2026-09-17
Tulip Computers,Laptop,PATRIOT VIPER STEEL DDR4 8GB 3200MHz LAPTOP,"Rs. 23,900.00",23900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_ddr4_8gb_3200mhz_laptop,2026-09-17
Tulip Computers,RAM,Kingston Fury Beast 16GB 5600MHz DDR5 CL40,"Rs. 84,900.00",84900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_fury_beast_16gb_5600mhz_ddr5_cl40,2026-09-17
Tulip Computers,RAM,Kingston Fury Beast RGB 16GB 5600MHz DDR5 CL40,"Rs. 89,900.00",89900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_fury_beast_rgb_16gb_5600mhz_ddr5_cl40,2026-09-17
Tulip Computers,Laptop,KINGSTON DDR5 16GB 5200MHz LAPTOP,"Rs. 68,500.00",68500.0,In Stock,https://www.tulipcom.lk/product/d/kingston_ddr5_16gb_5200mhz_laptop,2026-09-17
Tulip Computers,Laptop,KINGSTON DDR5 8GB 5200MHz LAPTOP,"Rs. 42,900.00",42900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_ddr5_8gb_5200mhz_laptop,2026-09-17
Tulip Computers,RAM,KINGSTON FURY IMPACT DDR5 8GB 4800MHz SODIMM,"Rs. 41,900.00",41900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_fury_impact_ddr5_8gb_4800mhz_sodimm,2026-09-17
Tulip Computers,RAM,PATRIOT SIGNATURE PREMIUM DDR5 8GB 4800MHz,"Rs. 41,900.00",41900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_signature_premium_ddr5_8gb_4800mhz,2026-09-17
Tulip Computers,RAM,- Memory -,"Rs. 89,900.00",89900.0,In Stock,https://www.tulipcom.lk/product/d/corsair_vengeance_ddr5_16gb_5600mhz_cl40,2026-09-17
Tulip Computers,GPU,PNY XLR8 DDR4 8GB 3200MHz,"Rs. 27,900.00",27900.0,In Stock,https://www.tulipcom.lk/product/d/pny_xlr8_ddr4_8gb_3200mhz,2026-09-17
Tulip Computers,RAM,Patriot Viper Elite 5 RGB DDR5 96GB (2X48GB),"Rs. 119,900.00",119900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_elite_5_rgb_ddr5_96gb_2x48gb_6000mts,2026-09-17
Tulip Computers,RAM,Patriot Viper Venom RGB DDR5 RAM 64GB (2X32GB),"Rs. 85,500.00",85500.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_venom_rgb_ddr5_ram_64gb_2x32gb_6000mts,2026-09-17
Tulip Computers,RAM,Patriot Viper Xtreme 5 RGB DDR5 48GB (2x24GB),"Rs. 99,900.00",99900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_xtreme_5_rgb_ddr5_48gb_2x24gb_8000mts,2026-09-17
Tulip Computers,Laptop,Patriot Signature Line DDR5 16GB 5600MHz Laptop,"Rs. 38,500.00",38500.0,In Stock,https://www.tulipcom.lk/product/d/patriot_signature_line_ddr5_16gb_5600mhz_laptop_ram,2026-09-17
Tulip Computers,Laptop,Patriot Signature Line DDR5 32GB 5600MHz Laptop,"Rs. 69,900.00",69900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_signature_line_ddr5_32gb_5600mhz_laptop_ram,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER VENOM DDR5 16GB 5600MHz,"Rs. 49,900.00",49900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_venom_ddr5_16gb_5600mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL DDR4 16GB 3200MHz,"Rs. 26,500.00",26500.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_ddr4_16gb_3200mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL RGB DDR4 16GB(2X8GB) 3200MHz,"Rs. 17,900.00",17900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_rgb_ddr4_16gb2x8gb_3200mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL RGB DDR4 8GB 3200MHz,"Rs. 8,900.00",8900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_rgb_ddr4_8gb_3200mhz,2026-09-17
Tulip Computers,Laptop,PATRIOT VIPER STEEL DDR4 16GB 3200MHz LAPTOP,"Rs. 10,900.00",10900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_ddr4_16gb_3200mhz_laptop,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL DDR4 8GB 3600MHz,"Rs. 7,900.00",7900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_ddr4_8gb_3600mhz,2026-09-17
Tulip Computers,RAM,KINGSTON FURY BEAST DDR4 16GB 3200MHz,"Rs. 13,900.00",13900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_fury_beast_ddr4_16gb_3200mhz,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER STEEL DDR4 8GB 3200MHz,"Rs. 10,900.00",10900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_steel_ddr4_8gb_3200mhz,2026-09-17
Tulip Computers,RAM,KINGSTON FURY BEAST RGB DDR4 16GB 3200MHz DIMM,"Rs. 15,900.00",15900.0,In Stock,https://www.tulipcom.lk/product/d/kingston_fury_beast_rgb_ddr4_16gb_3200mhz_dimm,2026-09-17
Tulip Computers,RAM,PATRIOT SIGNATURE PREMIUM DDR4 8GB 3200MHz,"Rs. 6,900.00",6900.0,In Stock,https://www.tulipcom.lk/product/d/patriot_signature_premium_ddr4_8gb_3200mhz,2026-09-17
Tulip Computers,RAM,APACER NOX RGB DDR4 16GB 3200MHz,"Rs. 14,900.00",14900.0,In Stock,https://www.tulipcom.lk/product/d/apacer_nox_rgb_ddr4_16gb_3200mhz,2026-09-17
Tulip Computers,RAM,Team Elite 8GB DDR4 3200MHz SODIMM,"Rs. 23,900.00",23900.0,In Stock,https://www.tulipcom.lk/product/d/team_elite_8gb_ddr4_3200mhz_sodimm,2026-09-17
Tulip Computers,RAM,PATRIOT VIPER ELITE 2 DDR4 8GB 3200MHz,"Rs. 8,500.00",8500.0,In Stock,https://www.tulipcom.lk/product/d/patriot_viper_elite_2_ddr4_8gb_3200mhz,2026-09-17
Tulip Computers,Casing,Thermaltake Commander G33 ATX Mid Tower Case,"Rs. 24,500.00",24500.0,In Stock,https://www.tulipcom.lk/product/d/thermaltake_commander_g33_atx_mid_tower_case,2026-09-17
Tulip Computers,Casing,NZXT H510 Elite Mid Tower Case (Matte White),"Rs. 33,500.00",33500.0,In Stock,https://www.tulipcom.lk/product/d/nzxt_h510_elite_mid_tower_case_matte_white,2026-09-17
Tulip Computers,Casing,ANTEC AX90 Mid Tower Case,"Rs. 19,000.00",19000.0,In Stock,https://www.tulipcom.lk/product/d/antec_ax90_mid_tower_case,2026-09-17
Tulip Computers,Casing,ANTEC NX292 White Mid Tower Case,"Rs. 15,500.00",15500.0,In Stock,https://www.tulipcom.lk/product/d/antec_nx292_white_mid_tower_case,2026-09-17
Tulip Computers,Casing,MSI MAG FORGE M100A Micro ATX Tower Gaming Case,"Rs. 13,500.00",13500.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_forge_m100a_micro_atx_tower_gaming_case,2026-09-17
Tulip Computers,Casing,Gamdias TALOS E3 Mid Tower Case,"Rs. 14,500.00",14500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_talos_e3_mid_tower_case,2026-09-17
Tulip Computers,Casing,Armaggeddon Aquaron MicroATX Gaming Case,"Rs. 9,900.00",9900.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_aquaron_microatx_gaming_case,2026-09-17
Tulip Computers,Casing,Armaggeddon Aquaron Duplex ONE ARGB MicroATX Gaming,"Rs. 10,900.00",10900.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_aquaron_duplex_one_argb_microatx_gaming_case,2026-09-17
Tulip Computers,Casing,Armaggeddon Aquaron Duplex ONE ARGB White MicroATX,"Rs. 11,500.00",11500.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_aquaron_duplex_one_argb_white_microatx_gaming_case,2026-09-17
Tulip Computers,Casing,Armaggeddon TRITRON 3 ATX Gaming Case,"Rs. 10,900.00",10900.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_tritron_3_atx_gaming_case,2026-09-17
Tulip Computers,Casing,Armaggeddon TRITRON PRO 100 ATX Gaming Case,"Rs. 11,900.00",11900.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_tritron_pro_100_atx_gaming_case,2026-09-17
Tulip Computers,Casing,Armaggeddon TRITRON PRO 100 White ATX Gaming Case,"Rs. 12,500.00",12500.0,In Stock,https://www.tulipcom.lk/product/d/armaggeddon_tritron_pro_100_white_atx_gaming_case,2026-09-17
Tulip Computers,Casing,Antec NX416L Mid Tower Gaming Case,"Rs. 18,500.00",18500.0,In Stock,https://www.tulipcom.lk/product/d/antec_nx416l_mid_tower_gaming_case,2026-09-17
Tulip Computers,Casing,Gamdias TALOS E3 WHITE Mid Tower Case,"Rs. 16,500.00",16500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_talos_e3_white_mid_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias AURA GC1 ELITE Mid Tower Case,"Rs. 13,500.00",13500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc1_elite_mid_tower_case,2026-09-17
Tulip Computers,Casing,RUIX THOR Mid Tower Case,"Rs. 10,900.00",10900.0,In Stock,https://www.tulipcom.lk/product/d/ruix_thor_mid_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias Aura GC5 Elite ARGB with Digital Display Mid Tower,"Rs. 13,500.00",13500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc5_elite_argb_with_digital_display_mid_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias Aura GC5 Elite White ARGB with Digital Display Mid,"Rs. 14,000.00",14000.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc5_elite_white_argb_with_digital_display_mid_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias AURA GC9M ARGB Micro Tower Case,"Rs. 11,500.00",11500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc9m_argb_micro_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias AURA GC9M WH ARGB White Micro Tower Case,"Rs. 12,500.00",12500.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc9m_wh_argb_white_micro_tower_case,2026-09-17
Tulip Computers,Casing,Gamdias AURA GC6 ELITE ARGB Mid Tower Case,"Rs. 14,000.00",14000.0,In Stock,https://www.tulipcom.lk/product/d/gamdias_aura_gc6_elite_argb_mid_tower_case,2026-09-17
Tulip Computers,Laptop,RAIDMAX Vector V217 Mid Tower Case,"Rs. 13,500.00",13500.0,In Stock,https://www.tulipcom.lk/product/d/raidmax_vector_v217_mid_tower_case,2026-09-17
Tulip Computers,Casing,MSI PRO FORGE M051R ARGB mATX Mid Tower Gaming,"Rs. 14,000.00",14000.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_forge_m051r_argb_matx_mid_tower_gaming_case,2026-09-17
Tulip Computers,Casing,Thermaltake View 21 Tempered Glass RGB Plus Edition Mid,"Rs. 21,900.00",21900.0,In Stock,https://www.tulipcom.lk/product/d/thermaltake_view_21_tempered_glass_rgb_plus_edition_mid_tower_case,2026-09-17
Tulip Computers,Casing,Raidmax F01 ARGB Mid Tower Case,"Rs. 16,500.00",16500.0,In Stock,https://www.tulipcom.lk/product/d/raidmax_f01_argb_mid_tower_case,2026-09-17
Tulip Computers,Casing,Golden Field G9 ATX Case,"Rs. 8,000.00",8000.0,In Stock,https://www.tulipcom.lk/product/d/golden_field_g9_atx_case,2026-09-17
Tulip Computers,Casing,NZXT H510 Compact White/Black Mid Tower Case,"Rs. 18,500.00",18500.0,In Stock,https://www.tulipcom.lk/product/d/nzxt_h510_compact_whiteblack_mid_tower_case,2026-09-17
Tulip Computers,Casing,MSI MAG Forge 100M Mid Tower Case,"Rs. 16,500.00",16500.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_forge_100m_mid_tower_case,2026-09-17
Tulip Computers,Casing,Golden Field Z2 ATX Case with 3 RED LED Fan,"Rs. 15,900.00",15900.0,In Stock,https://www.tulipcom.lk/product/d/golden_field_z2_atx_case_with_3_red_led_fan,2026-09-17
Tulip Computers,Casing,- Casing -,"Rs. 16,500.00",16500.0,In Stock,https://www.tulipcom.lk/product/d/corsair_carbide_series_110r_tempered_glass_atx_mid-tower,2026-09-17
Tulip Computers,Monitor,"MSI PRO MP243L E14 23.8"" FHD IPS 144Hz","Rs. 34,500.00",34500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_mp243l_e14_238_fhd_ips_144hz_monitor,2026-09-17
Tulip Computers,Monitor,"Acer EK251Q 24.5"" FHD IPS 144Hz Monitor","Rs. 29,900.00",29900.0,In Stock,https://www.tulipcom.lk/product/d/acer_ek251q_245_fhd_ips_144hz_monitor,2026-09-17
Tulip Computers,Monitor,"Acer EK271G 27"" FHD IPS 144Hz Monitor","Rs. 37,900.00",37900.0,In Stock,https://www.tulipcom.lk/product/d/acer_ek271g_27_fhd_ips_144hz_monitor,2026-09-17
Tulip Computers,Monitor,"Acer Nitro KG273 X1 27"" FHD IPS 240Hz Gaming","Rs. 47,500.00",47500.0,In Stock,https://www.tulipcom.lk/product/d/acer_nitro_kg273_x1_27_fhd_ips_240hz_gaming_monitor,2026-09-17
Tulip Computers,Monitor,"MSI PRO MP273 E14A 27"" FHD 144Hz IPS Monitor","Rs. 48,500.00",48500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_mp273_e14a_27_fhd_144hz_ips_monitor,2026-09-17
Tulip Computers,Monitor,"MSI MAG 272F X24 27"" FHD 240Hz IPS Gaming","Rs. 58,900.00",58900.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_272f_x24_27_fhd_240hz_ips_gaming_monitor,2026-09-17
Tulip Computers,Monitor,"MSI PRO MP225 E12VL 21.5"" 120Hz FHD Frameless","Rs. 27,500.00",27500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_mp225_e12vl_215_120hz_fhd_frameless_monitor,2026-09-17
Tulip Computers,Monitor,"MSI Optix AG321CQR 31.5"" WQHD 165Hz Curved Gaming","Rs. 162,000.00",162000.0,In Stock,https://www.tulipcom.lk/product/d/msi_optix_ag321cqr_315_wqhd_165hz_curved_gaming_monitor,2026-09-17
Tulip Computers,Monitor,"MSI Optix AG321CR 31.5"" FHD 165Hz Curved Gaming","Rs. 128,000.00",128000.0,In Stock,https://www.tulipcom.lk/product/d/msi_optix_ag321cr_315_fhd_165hz_curved_gaming_monitor,2026-09-17
Tulip Computers,Monitor,"MSI Optix G24C4 24"" FHD 144Hz Curved Gaming","Rs. 89,500.00",89500.0,In Stock,https://www.tulipcom.lk/product/d/msi_optix_g24c4_24_fhd_144hz_curved_gaming_monitor,2026-09-17
Tulip Computers,Monitor,"MSI MAG 275F 27"" FHD 180Hz IPS Gaming Monitor","Rs. 55,900.00",55900.0,In Stock,https://www.tulipcom.lk/product/d/msi_mag_275f_27_fhd_180hz_ips_gaming_monitor,2026-09-17
Tulip Computers,Monitor,ViewSonic VA2432-H 24” IPS Full HD Monitor,"Rs. 44,900.00",44900.0,In Stock,https://www.tulipcom.lk/product/d/viewsonic_va2432-h_24�_ips_full_hd_monitor,2026-09-17
Tulip Computers,Monitor,MSI PRO MP225 21.45 Inch 100Hz FHD IPS Frameless,"Rs. 25,500.00",25500.0,In Stock,https://www.tulipcom.lk/product/d/msi_pro_mp225_2145_inch_100hz_fhd_ips_frameless_monitor,2026-09-17
